Yield (kg/ha)
4830.83
6588.15
5580.36
2393.82
2711.59
5215.16
3622.78
6048.25
4713.73
5024.96
3568.43
5119.24
4750.93
4146.81
3826.06
3008.93
5096.42
3127.8
5194.51
5088.07
4923.43
4394.12
3548.96
3000.37
4278.17
3565.34
5705.61
5409.79
3581.28
2583.45
5861.69
2862.99
3442.0
6289.35
4030.88
4632.79
4611.06
3744.8
3987.65
5443.28
3175.09
4961.25
2721.51
4999.78
2430.53
3673.94
3372.35
3710.9
3820.81
3214.24
4812.47
4098.61
3062.92
3814.39
4671.1
4455.31
3983.33
4061.87
5341.95
3646.07
2714.03
4098.53
3639.24
4314.07
2149.52
3597.35
2706.84
4763.39
4728.78
4555.39
4319.35
2354.87
4497.56
3976.79
4325.06
4517.87
4704.37
5180.87
4304.57
4133.25
2330.89
5327.88
5365.14
3311.63
3661.08
3101.32
5914.84
5119.04
4751.05
5469.91
5850.38
5961.44
2391.96
5428.69
5355.1
3982.16
4775.29
3767.59
5322.05
3282.3
5343.84
4596.04
6450.78
4507.3
4364.72
2805.83
5454.02
3984.45
4106.74
3719.96
5992.8
2437.88
5659.38
3909.82
4310.62
1998.45
4209.67
6393.4
4508.83
3899.28
3243.08
5266.45
4125.82
4609.28
4214.92
5379.36
4051.72
4705.88
4573.13
3435.29
5360.73
3388.42
4338.14
4016.23
5019.77
6339.69
4495.55
5474.2
4912.25
2644.63
3460.12
4340.4
4223.73
2948.26
2715.95
3800.75
3659.19
5784.13
4425.96
2845.95
3622.04
4098.71
2081.82
4194.77
4318.49
4636.83
3918.43
2215.29
4809.69
6037.93
2000.59
5329.54
5854.49
1902.07
3070.88
3656.26
3914.3
4552.3
2195.05
3936.17
4522.69
2903.04
6463.62
3112.91
4143.8
4237.18
5425.57
5136.25
5443.93
5316.78
4076.97
4113.98
5915.21
3115.33
2648.52
4412.93
4696.79
3203.05
3039.02
6651.54
4881.01
4091.44
4218.81
3275.34
4725.85
5930.82
2764.14
4739.43
6371.86
4602.4
5677.53
4095.05
4641.96
5729.12
4568.21
3440.84
4044.85
3885.98
4609.8
3088.31
5776.99
4431.9
5317.33
5258.64
5952.67
3520.32
2446.43
5133.82
3573.87
3171.07
4688.31
2696.5
3898.59
5027.83
5980.21
3859.51
4127.47
5227.92
2085.77
4649.19
3322.11
6233.12
6461.97
6367.35
5258.25
5676.15
6969.56
3833.76
2862.17
2887.76
4071.25
2491.39
4927.48
3443.18
3346.55
5337.76
2720.11
5735.98
2992.52
4840.48
2307.25
4570.6
4631.51
5232.94
4246.67
4530.88
2624.52
3331.77
5271.31
4532.75
4397.39
3944.71
4685.11
5020.55
3573.29
4607.89
5400.43
4077.02
4207.96
3339.24
5004.7
3521.67
4636.21
4098.42
5543.1
3608.04
2396.35
4363.07
4502.74
4468.61
4742.88
5956.44
2871.52
4620.94
4052.59
5347.71
5258.49
3869.65
4934.84
4253.63
4144.1
5943.32
5021.46
3187.1
4754.21
1900.26
3118.39
4113.19
3660.04
2349.31
4763.17
6183.86
3278.27
4818.36
5460.84
3801.25
3401.2
5669.61
4278.96
3435.49
3409.13
4239.23
6358.81
4506.91
2543.48
4199.08
3559.05
2473.55
5170.06
4902.59
3477.06
1305.98
2496.59
3603.53
3577.49
3742.54
5635.84
4247.77
6125.01
2280.34
4034.71
4983.13
4401.06
3300.48
3973.21
4074.35
3629.23
3420.62
4417.3
4944.23
5773.08
3121.41
4789.86
3808.74
4578.54
3294.98
4817.75
3732.76
2586.61
4750.16
3605.65
5366.53
1988.02
6704.55
5043.71
5118.67
4724.15
4030.3
2972.54
3223.8
3996.6
5365.34
3808.7
4251.55
3670.17
3367.22
6208.01
4706.25
4315.14
5466.2
3507.57
5345.7
3594.64
5042.19
2234.07
4522.97
2545.51
2790.11
5269.55
4437.91
4673.24
2833.08
5485.89
4515.68
3650.11
2622.5
3054.49
5724.63
3524.98
4259.49
5626.33
3829.45
2937.25
2967.44
3713.41
3690.26
4236.86
2814.62
4667.84
4081.64
3969.4
4337.84
5235.71
5541.37
5620.35
3790.31
4238.5
4062.47
4348.89
5623.7
4305.15
4151.57
4334.72
5761.57
3854.45
1857.56
3368.0
1865.61
5281.4
4086.39
5606.01
4390.23
6164.18
4030.98
5266.36
4004.95
5244.88
3794.11
5099.15
4198.84
2841.95
4273.58
5338.91
6362.51
5184.04
3211.12
4424.1
6474.83
5387.67
5537.08
3593.26
4098.59
5788.89
5429.77
5482.63
4832.45
2933.08
4424.61
4939.61
4730.0
4087.49
4664.48
3499.91
5194.64
1885.29
5527.24
5449.48
4823.0
3152.38
1958.52
3086.53
4191.01
4132.64
3173.01
4203.02
5216.49
3113.58
4613.3
2874.09
3491.31
4593.59
5379.28
2120.25
4936.09
5175.13
5461.43
2762.53
4066.96
4570.96
4382.93
4903.88
3022.91
4194.32
2444.84
3582.41
5024.76
3181.79
5751.1
4244.56
4364.2
4493.12
3589.49
2595.05
4440.87
4206.6
2898.43
3929.27
4970.47
3266.13
2919.71
4478.51
4778.81
3893.71
5002.21
4410.9
4604.61
2858.19
5159.99
3995.72
3135.48
5404.76
3219.07
4530.88
3593.08
6164.5
4595.21
3513.83
3045.34
4635.85
6226.48
2350.15
3602.01
2732.61
5849.79
4603.71
3772.26
4581.52
4974.82
3152.52
3892.73
5097.09
5252.85
4714.36
2747.03
1734.3
5959.36
4953.44
2812.49
4208.48
5152.68
3297.54
6183.0
6124.02
5989.21
3807.94
3481.54
4509.72
3393.33
5939.95
3839.32
5339.42
4327.43
4377.94
3162.36
3854.0
5205.69
3703.43
5776.67
3704.86
4427.85
5119.78
2671.85
1648.57
5322.22
5827.59
5085.37
5308.2
2250.52
5808.15
4825.04
4802.04
2395.64
4055.47
3431.03
3622.9
3050.34
2476.56
2075.38
3519.45
2756.28
5256.76
2579.25
4217.78
5047.51
3805.15
5377.59
3500.89
5575.61
4332.55
3729.47
5659.13
3021.67
3473.28
3789.97
4262.25
3611.43
5122.89
3855.42
3521.4
3088.94
5619.2
3280.51
3042.7
6972.8
3798.96
3219.37
2815.65
4216.66
5310.32
5250.07
5232.21
5036.59
1869.07
3527.81
2492.21
3657.91
5012.06
5840.41
3661.11
4717.95
4867.02
3478.57
5535.5
4491.9
3753.39
5202.68
3494.2
1906.06
4804.71
3928.65
3369.66
3466.73
4800.94
4264.87
5858.54
3259.48
2916.14
5328.25
5578.39
5817.72
4321.7
2866.16
3918.13
4255.12
5762.55
2825.32
4075.9
2392.4
4878.91
2585.73
4114.82
3745.42
3414.31
4057.41
3744.5
3405.12
3801.13
2510.95
4411.42
3076.09
4377.42
4350.44
2805.76
3659.77
5468.46
6671.73
3693.34
3201.25
3709.38
5116.59
4570.16
3082.62
4013.27
3558.15
2555.38
4039.88
5187.06
4876.83
4595.71
2086.05
4879.98
4916.85
4518.17
6211.17
5305.36
5317.01
4521.25
3846.78
2592.28
4667.05
3850.34
3821.77
5340.13
4894.22
2535.84
3834.44
4588.42
4150.25
3184.16
6711.85
3486.67
5671.53
5132.54
4246.32
5496.75
3615.34
5044.24
4125.59
4435.95
4030.64
6040.54
2492.19
5534.39
6064.44
5769.26
3464.51
6089.2
4412.15
4043.54
3369.32
2941.91
3138.02
5153.03
4850.2
3434.24
3454.39
4864.17
2913.32
3488.71
1998.72
5504.61
4701.78
4626.46
3487.94
3263.26
3504.75
4386.25
2836.57
4707.0
6273.35
5265.65
4322.31
2438.6
4304.75
5263.81
3826.65
3962.14
3837.46
4498.39
4931.28
4690.25
4829.25
4692.06
3095.79
2893.65
3604.4
2989.77
5783.01
5321.78
3086.87
4662.04
3348.49
4885.31
3530.25
2068.56
4901.67
2775.13
3626.41
3880.86
3603.81
3500.83
4098.71
4454.32
2749.22
4546.07
3077.14
5141.65
4734.38
4667.88
3308.38
5078.74
6173.65
3518.14
3483.22
2135.24
3128.57
4961.24
3579.47
3860.49
3437.72
3368.7
4893.29
4997.44
3124.14
1771.43
6188.25
4445.61
2015.2
4853.33
4843.79
3311.29
3582.04
5676.28
5349.87
5399.4
4976.08
5525.51
3141.05
3213.53
3831.87
5837.17
1957.69
3670.61
3382.06
2214.69
2832.02
6249.91
3514.8
5530.38
4852.06
3913.3
4076.73
4446.12
4325.64
3405.09
1783.29
4391.83
3871.9
5860.79
3910.46
4658.31
2680.31
4973.92
2688.5
4631.63
3842.95
5426.3
2511.17
5852.01
4122.99
4206.09
3291.93
2966.74
5201.21
6224.28
3055.27
3045.79
2393.16
5206.12
4795.44
5241.4
5983.14
2884.09
5908.07
5802.81
3437.86
2870.69
4450.43
4238.13
4004.1
3887.85
4143.6
3270.77
2736.93
3518.44
3188.03
6513.19
3762.11
3518.76
3242.13
5562.0
6605.16
5857.86
3052.37
5371.3
3853.44
3847.02
5147.26
3213.71
4623.38
3599.48
2663.42
5260.85
4970.69
5203.3
5373.9
2748.18
2994.84
4934.96
4307.48
5197.71
5281.49
4309.71
3080.18
3998.84
6309.86
4483.78
4742.28
4847.51
3821.59
2784.22
6223.67
5497.81
4026.2
4167.95
2746.21
3858.2
4996.99
4565.17
3830.04
4790.85
3998.38
5446.17
2837.89
3006.7
3877.21
5223.38
2388.01
4347.46
3553.69
4039.7
6307.24
4373.4
5566.49
3343.76
5139.09
3768.03
2924.37
4592.56
3047.25
3764.77
3921.53
3032.09
2675.91
5161.27
3823.12
3589.07
4964.19
3008.4
3946.9
2583.09
3258.86
3839.24
4093.97
6235.41
3677.01
4373.56
2457.46
4546.35
5253.22
5655.02
1911.74
2563.07
5398.08
2155.84
4517.18
3085.21
5314.42
5069.56
6898.22
4723.64
3489.54
3128.2
3956.78
4357.35
4671.64
3344.52
4323.77
3545.47
1829.28
3863.54
1633.22
4210.17
4835.06
5514.8
4228.84
5100.23
4198.14
5341.18
3548.06
4141.55
2348.47
4074.33
4987.85
2815.67
3538.73
5448.83
3422.1
2619.25
2443.75
4659.19
3795.03
4005.57
5513.36
4440.94
2588.0
4890.9
4859.8
6611.63
4976.07
5237.51
4705.86
3384.91
3466.72
2922.48
4727.7
5180.45
3484.58
3521.31
3563.33
3036.37
2326.24
4320.19
2943.92
3950.51
4997.2
4767.86
4823.82
4516.1
5707.86
2210.03
4156.6
3207.69
3483.17
4930.6
5547.13
5599.21
2100.92
3273.37
4909.81
3868.63
5216.08
4944.0
3949.13
5680.83
4208.66
3838.79
2684.9
2973.92
5465.15
3012.65
5020.56
2367.83
3841.77
5589.74
2627.17
4507.83
5271.53
3227.3
5157.34
6025.93
4838.11
4125.43
4285.8
2796.3
5756.64
3998.0
2729.79
4784.5
4478.81
3913.88
4662.82
2683.54
4499.81
3114.71
4338.2
3336.17
3029.05
7291.86
4378.95
3602.39
2764.47
4784.34
4199.1
2504.09
2652.05
4579.05
3077.12
3810.63
5040.98
6449.3
3818.08
5556.87
2674.42
4342.99
3094.48
4412.75
5367.56
5268.63
4538.14
2617.86
1866.16
2613.92
4594.41
5261.53
4514.14
2977.97
4617.87
3385.43
2745.22
6268.77
3505.9
3553.65
3458.22
3967.92
3239.53
5356.41
3607.57
2875.29
4911.64
4498.11
5492.32
4305.67
3141.35
3829.71
2512.94
5149.34
4705.37
4334.17
2733.07
3176.65
5147.07
2454.92
3751.51
4547.67
2642.75
3032.16
3712.06
2728.63
5618.13
5282.79
5193.34
3529.23
4889.35
4120.75
3750.68
3674.02
4839.56
5534.47
4737.39
5277.45
2443.91
5368.83
4059.36
4582.58
5170.69
3779.03
3605.51
4901.58
5017.79
4219.42
3753.26
4692.69
4975.67
2976.79
5225.14
2158.4
4325.3
4991.58
3388.96
6079.21
4359.84
6280.27
3985.61
4053.67
4856.85
3990.15
2898.33
4307.22
4181.62
4391.59
3016.27
4827.61
6068.69
4839.19
4625.67
4063.83
5537.78
4248.12
6458.34
3355.91
4056.03
4937.89
3723.47
4872.09
4150.67
4416.35
3746.6
5127.34
4919.9
4948.86
3997.11
2422.7
2587.94
4360.57
5439.31
2199.72
3132.41
3343.6
1616.62
3381.75
3040.77
5094.06
3460.52
4761.88
3069.36
6079.89
5561.56
3930.84
5354.27
4901.37
5502.75
2869.03
6743.98
3213.91
4254.9
4971.9
4648.74
5139.44
3193.11
3531.05
4070.63
4934.27
4701.09
5148.37
4231.18
3484.49
3257.4
3615.78
3784.1
4337.76
3765.89
5559.19
4053.7
5274.04
5619.77
4679.27
3713.0
5758.18
2734.68
6078.03
3603.35
3922.64
3072.46
6186.07
2900.48
2847.99
3402.98
5313.83
4861.87
5409.98
6234.25
4899.42
6745.39
4129.75
4585.74
4767.76
3571.18
4465.28
5162.47
3790.12
3431.7
2904.91
5217.41
3764.11
3142.49
1854.61
4398.21
4717.61
2927.96
3873.23
5256.93
3256.35
2885.3
4878.58
5587.4
2050.52
4346.14
3176.25
2583.96
3788.61
3946.05
4375.98
3580.65
2929.42
4275.14
3802.05
2271.05
3968.87
3106.46
5355.42
5064.62
3243.11
3893.42
5333.56
5015.91
5093.97
5389.63
5318.69
2392.71
6373.04
4740.47
3532.85
4077.44
5364.58
2755.98
4736.45
4314.9
6639.42
3151.8
6041.62
4187.21
3157.56
3002.07
5241.04
2684.61
5213.08
3677.18
5402.98
5965.77
5792.3
4507.11
3933.57
3809.23
2782.01
4275.92
5571.05
4574.92
5050.34
5970.89
2965.41
3360.6
2334.66
7371.174999999999
4934.71
6070.85
7371.174999999999
2923.16
4978.09
3814.56
2530.75
3896.57
2839.63
3596.66
4526.96
5856.4
1892.87
3128.51
4041.28
4282.13
4933.26
6141.74
4657.48
3065.66
4256.9
4094.52
4206.79
4824.4
3826.34
1918.64
1904.12
3679.98
6724.75
3360.98
2274.52
2012.68
3759.69
4812.31
5202.42
5004.55
4301.33
5322.64
4080.25
4553.86
2243.07
5799.76
5493.09
5191.81
4322.29
4480.65
4334.63
4895.65
5548.45
4361.06
3865.93
5667.18
3958.71
4052.91
3290.24
1720.47
2594.67
5107.75
4593.07
3162.09
4496.73
3570.86
4139.08
5031.43
3980.87
3011.91
4677.08
3393.43
3416.9
4636.05
2465.68
4247.73
5992.07
5683.19
4722.74
4024.7
3763.93
3623.18
6062.76
2319.2
3888.92
4450.86
2331.44
5267.61
5839.18
3712.88
3551.18
5225.65
2706.3
3884.59
3461.65
3297.8
3880.63
3670.79
4593.65
4943.25
3170.73
1560.54
1626.82
3630.53
3470.52
5571.35
4095.85
3505.35
4196.01
5025.61
5016.89
4478.77
3466.28
5203.77
4708.37
4523.24
4074.88
2669.11
5555.37
4691.76
4879.62
4380.08
5878.97
6439.97
3920.62
3793.68
6817.84
4025.69
4512.14
3370.64
4050.71
7007.01
5839.78
2736.86
3052.6
4260.86
5557.74
5696.79
4586.14
4942.39
3714.05
4845.6
4385.65
3292.97
4837.17
5108.21
4238.34
5695.59
4956.17
4543.54
3313.98
4373.79
3648.39
3501.37
3214.4
4726.68
4818.23
4000.43
5207.76
4552.91
3767.07
3133.28
1867.13
3461.31
4698.41
3638.24
5685.19
4132.58
6092.49
4467.29
5925.76
1469.31
3038.64
4777.94
5451.96
2769.42
4754.97
4771.74
4977.35
4186.46
4648.86
5584.83
4837.66
5587.26
4985.79
5866.86
3877.07
4279.57
5508.74
2814.19
5391.03
5611.98
4769.76
5620.36
3045.6
3996.87
5197.23
3419.54
5832.44
3033.9
6353.86
3629.09
4590.43
4058.69
5302.88
4303.36
4964.15
5083.02
2995.15
6381.12
5212.71
4998.6
4841.04
4348.23
4256.01
3998.59
5551.88
6393.42
5568.39
4018.78
3751.05
4065.07
3661.09
2566.61
4800.64
3202.7
3688.76
2127.18
3950.01
4105.92
4707.06
5062.01
3218.41
5014.86
4104.28
4199.89
5100.17
3942.85
4885.33
4113.98
5484.36
4588.73
5829.16
3769.55
3397.54
3473.75
2469.5
3406.06
5406.94
1312.28
4896.61
4126.86
2979.93
4943.41
4442.95
3991.52
2935.19
5612.28
5679.06
3143.57
4640.43
3613.24
2823.87
5342.64
2590.42
4048.93
3789.57
5462.08
4086.0
4152.43
5492.79
3674.62
4803.47
4588.34
4265.01
4136.69
3815.16
3754.94
5821.98
4428.52
1895.55
2091.95
2937.53
5125.32
4623.28
3859.76
5011.71
4474.66
5038.56
3590.1
3862.48
5194.68
3859.37
4637.63
5846.75
4962.04
3946.03
3742.84
4375.01
4467.14
2851.23
3768.6
2722.85
4228.29
5418.21
3802.4
4273.63
3437.37
4177.55
3667.27
4062.61
3276.31
4408.03
3801.16
3449.15
4904.41
2288.87
6163.1
3587.11
3490.72
3641.95
3531.61
6069.96
4353.72
5235.41
4051.05
3339.67
3006.18
2712.08
3879.69
5391.72
4624.57
4557.57
4838.11
4539.76
4364.41
3082.41
3761.83
2723.43
4532.14
5188.36
4052.49
4768.64
5209.62
3206.18
4413.27
3857.69
4386.57
1984.86
4042.65
2217.17
5587.65
6442.57
4638.55
2475.94
5387.07
3614.76
3864.08
3394.64
4323.87
2191.98
4608.71
5911.13
4868.73
4352.97
1816.01
4389.89
4567.17
5656.92
4081.4
4392.18
3166.94
3653.88
3658.43
4795.87
4560.12
4134.67
4096.24
6911.83
4195.92
5053.82
4839.67
4272.34
1704.05
6720.47
4254.95
4605.83
5129.88
5788.54
4221.74
2294.07
5496.85
4146.34
4962.42
2240.76
4156.56
3087.67
4303.78
3326.28
2517.3
4395.81
3924.74
4857.9
5653.82
3005.78
1784.36
3250.98
5611.02
5078.18
5380.6
4697.54
3354.18
4381.57
4128.2
5790.68
4549.29
3441.11
5389.39
4107.96
2512.55
3434.88
2927.61
5760.95
4070.41
2093.85
5822.94
1141.0
4552.72
4315.06
4484.25
5909.88
3520.54
4931.66
4820.93
5104.39
3586.54
3057.14
3116.59
4313.06
5603.37
4853.04
4120.4
4382.12
4467.44
5143.2
4789.02
3140.43
5884.68
6307.58
4533.78
3680.93
2508.09
2215.87
5078.16
4743.13
4379.05
3148.01
4957.06
4178.64
4796.34
2575.83
2703.17
4266.45
3833.62
3836.8
4697.99
2829.32
3945.99
3868.46
3025.87
5644.29
2943.59
3195.62
5706.07
5257.14
4816.89
4699.46
3571.28
4957.84
3542.84
2501.64
2082.33
3508.88
4935.05
1871.41
4785.25
5600.2
4075.89
4639.18
4648.61
4700.28
1851.45
3501.07
4766.81
4430.61
3895.75
6117.6
5079.45
5165.89
5065.99
3223.94
4539.17
5634.19
3945.07
2684.58
4211.25
3105.03
5095.13
5517.92
3027.75
4292.14
5707.08
3580.56
4600.62
4594.2
3815.12
1658.92
2292.13
3928.04
5405.1
3211.56
4254.6
4458.65
5347.19
4803.9
3736.76
3199.37
5403.88
4385.74
3003.47
4861.95
5047.83
4321.67
4025.2
3904.49
1757.96
2922.42
3933.85
4824.08
3318.49
2802.39
5320.54
5325.73
3162.16
4557.21
2490.25
3122.63
5131.29
5294.85
5380.43
4495.28
4454.47
3768.88
3245.19
4507.7
4980.13
4120.75
2989.36
5238.21
3887.41
4040.84
1845.66
5809.74
4189.99
5273.55
5228.93
3824.24
3669.86
3049.5
3700.71
3733.41
2990.71
1950.5
4946.2
2798.4
3720.7
3913.79
3152.22
4467.12
4648.17
3761.37
5744.35
4273.37
4473.97
3731.19
3352.07
5225.11
5160.05
4585.78
2577.59
3350.12
4691.63
4340.63
5084.51
5147.49
3132.11
5482.54
5289.91
3109.79
6277.73
4111.65
3344.8
2880.88
4542.14
3443.82
5388.73
4472.8
4588.62
5245.19
5406.08
4085.05
5015.2
1695.12
3907.2
3591.27
5112.31
5271.6
5163.64
3139.09
3766.62
5602.64
4935.29
2408.42
4337.54
3503.66
4667.91
4130.59
3947.2
3640.05
4783.48
3746.02
5116.82
4032.37
2637.54
5605.54
5793.3
4565.82
4703.9
4505.89
5126.91
4683.21
4636.65
2511.17
3704.49
1681.56
5131.94
5147.75
4314.49
2782.01
3778.39
4031.96
5871.96
4400.23
5098.32
5291.02
3755.49
3916.9
5574.04
5921.58
3209.94
4156.41
2125.67
2521.87
5503.25
3662.55
3579.47
3929.37
6002.16
5353.19
4500.71
3738.59
4661.23
4559.68
5614.02
3751.59
3099.31
5286.68
1697.5
5560.9
3314.1
5741.9
4190.33
3541.03
3939.92
3719.04
6153.91
4001.89
4802.55
2633.17
4508.61
3942.22
4110.42
4295.07
2036.98
3158.67
4252.75
5042.2
5012.31
5068.22
3854.99
2785.63
4470.87
3568.2
4969.46
4569.5
2717.97
2726.99
2725.93
3308.72
2995.99
6078.72
5417.88
3309.21
2500.28
4551.93
5282.85
2821.98
3708.78
3399.41
2904.66
5183.07
2588.99
4796.34
5384.44
4480.28
3947.21
5554.22
4553.09
4447.91
4905.71
5164.97
3141.08
4861.22
4244.12
4714.11
3547.35
3158.49
5419.31
4108.76
2912.39
5390.25
3546.46
3348.93
3225.12
4513.69
4671.3
4290.84
5421.64
2873.31
2242.3
4116.05
3639.53
3848.3
5217.67
3809.28
3423.19
4211.69
4840.91
4885.56
4642.51
3910.71
2935.94
4551.78
1680.84
5081.47
4179.81
2025.99
3260.02
2925.42
3888.03
3691.94
3490.51
5661.83
3631.6
3957.02
4359.14
6935.47
4256.03
3299.43
4149.39
4525.3
5919.49
5269.88
4634.65
2958.98
3521.69
4151.57
3747.21
4873.94
4498.47
5616.92
6003.12
3974.66
5640.54
5205.57
4900.46
3399.52
5559.76
5931.85
5278.59
6158.05
4809.94
4160.03
3934.8
4267.94
3110.56
3861.67
3331.05
3516.48
3060.52
3843.06
3297.96
4204.88
4790.82
3643.23
4535.22
3543.37
4457.45
2423.12
5250.42
5969.73
4838.25
3693.95
5118.14
5512.91
4976.04
4660.67
3507.11
5089.58
2950.13
3423.99
4820.89
3891.76
5957.31
4274.99
6315.77
4684.57
3177.42
4256.9
5403.59
5900.73
2918.0
4857.3
3808.36
4612.2
5233.39
5258.74
5308.07
3298.01
5436.59
3960.25
3467.53
3314.1
6325.18
4100.96
5039.03
3458.12
3926.41
4875.19
4762.81
4845.18
6480.48
5113.15
3597.73
3400.48
3494.06
5482.67
3218.74
3679.34
1994.25
3271.62
5847.68
3536.94
5337.25
2446.99
5988.47
2920.34
3514.07
5975.71
3522.69
5431.32
4924.82
3661.17
3892.52
3470.21
3280.49
5778.86
4566.54
6567.11
2457.14
2897.22
3641.91
3067.29
4094.26
4876.96
4780.28
3708.48
4569.55
5550.38
4848.41
3948.12
4740.32
4759.79
3800.74
5261.97
4464.95
4216.45
2437.61
4777.44
5156.47
4537.09
4046.61
5534.5
5528.66
5245.07
2190.14
4399.45
4239.93
2509.66
5029.9
4352.55
5502.39
4386.88
4813.39
4152.88
5393.64
2764.13
4225.82
3502.99
4086.81
4995.96
3013.51
4954.93
5126.59
4394.28
4670.62
3275.38
3975.6
5978.87
4773.26
5181.25
3465.96
4062.84
4561.51
5099.69
5211.22
3025.69
3876.19
3834.31
3713.2
5348.65
2938.13
5849.83
2750.78
4812.32
5907.62
4764.45
4924.58
4294.59
3193.45
2120.6
4717.64
3630.87
6037.04
4892.24
4644.68
1725.71
4151.58
5318.02
2683.48
3234.67
5614.46
3237.87
5668.4
5497.84
4019.42
5124.56
3269.07
4516.29
3960.65
2441.23
4386.57
4706.25
5824.69
5731.83
3237.55
5503.8
3407.54
3739.51
4806.21
4106.51
3544.27
6086.95
4686.81
4285.09
3256.97
3655.2
2904.83
3499.54
4048.91
2660.22
4913.83
4901.09
4343.16
4856.23
3414.76
4754.51
4070.94
3352.21
4562.16
3202.87
4747.7
5349.89
4405.69
3235.14
4355.87
1090.23
5309.39
4653.1
5699.88
3594.17
5020.78
6208.14
5294.51
3914.33
3684.77
3217.33
4183.8
5889.57
2435.72
4774.82
3354.12
3794.61
4937.12
3956.38
1943.16
4443.32
4080.31
5119.49
4818.85
2027.14
5049.39
3485.5
7371.174999999999
4106.9
3884.85
5383.91
3621.97
4500.71
4025.16
4675.92
5225.28
2247.36
4886.81
3424.45
3731.73
5541.97
6096.1
3344.33
3989.9
4576.56
4369.03
4461.07
5156.06
3485.61
5124.79
2037.27
3803.94
4837.45
5554.9
4960.36
5332.91
5679.25
2934.31
4121.22
5012.98
4752.87
4027.31
4138.28
4691.2
4665.72
3848.15
4696.53
4775.61
3298.3
5536.52
2067.24
3582.54
5531.75
4091.58
3124.26
5512.1
5468.1
4419.59
4473.58
3846.01
1782.97
2849.69
3572.73
3027.68
4466.56
3931.31
4831.55
7136.28
2703.98
3221.47
4953.79
3944.94
4952.34
3100.63
5097.83
5981.25
5689.4
4177.88
3198.49
3925.4
6088.71
5861.39
3214.21
4508.0
3221.25
4645.56
4337.85
4413.0
3705.22
5372.68
4145.24
4417.79
5723.59
4683.56
4048.41
4387.24
3227.56
5053.25
4813.53
3482.17
1700.23
5304.95
5631.65
4608.14
5022.52
4450.21
5198.68
6124.22
5884.87
3195.42
4164.38
5405.73
3195.62
4001.95
3828.49
4684.4
3333.69
2721.04
6260.54
4478.6
4009.75
4374.21
4034.51
6235.63
3477.19
3025.72
2784.42
7371.174999999999
3523.32
3469.63
3106.57
4889.44
6193.2
3618.52
4925.44
3252.41
4984.43
5045.01
4640.04
3417.43
3305.85
3238.93
3399.87
2669.15
4082.14
5852.96
5802.62
4754.11
5863.86
3849.54
3499.15
1316.16
5582.57
3681.75
3755.08
4770.99
1723.92
5329.15
4678.48
4003.12
4249.58
3404.46
3968.77
2628.1
5463.0
2566.61
3388.94
3850.67
4414.52
4557.11
3587.57
5462.6
5262.07
3720.77
3605.32
2755.05
4084.19
6511.02
3461.03
4062.69
3895.93
4410.74
2211.73
3880.42
3818.93
3297.89
4377.89
5226.0
4897.3
3987.04
3641.81
5725.27
5132.08
3935.87
2823.58
4950.99
5551.81
4989.54
4784.06
4285.71
2835.34
3756.27
3875.19
4343.34
1845.12
5634.68
2825.29
3859.09
4429.51
4066.64
1769.06
4084.73
4866.9
3797.18
2652.7
4556.8
2229.34
4031.6
3258.02
2816.29
4395.65
4682.14
3486.87
3482.18
6442.0
5523.57
